"","a_log","h_log","log_w","kr_log","sigma","sigma2","error","a_log.est","h_log.est","log_w.est","kr_log.est","sigma.est","sigma2.est","converge","BIC","logLik","strtpt"
"69","-3","-2","-8.75","-0.5","0.2","0.2","NaN","-2.0919302670035","-3.40709849149552","-1.10515929488628","-5.19092980240802","0.214172617885476","0.242518439364753","0","1776.84795054817","-869.582787757206","541"
"70","-1","-3","-6.25","-3","0.2","0.2","NaN","-2.16030171390664","-3.52256093066327","-3.31839029212876","-5.18628645314593","0.21481670454671","0.242722340000175","0","1779.22573400349","-870.771679484863","90"
"71","-1.5","-3","-6.25","-2.375","0.2","0.2","NaN","-2.16444350393763","-3.54803345699959","-3.86780125896212","-5.17447734456231","0.21465812456739","0.242659442213497","0","1779.54048919749","-870.929057081864","214"
"72","-1","-1","-6.25","-2.375","0.2","0.2","NaN","-2.08445639725533","-3.39881670323144","-1.02667989604099","-5.18482811872171","0.21414086235285","0.242649834300594","0","1776.85051057543","-869.584067770832","225"
"73","-2","-5","-10","-3","0.2","0.2","NaN","-2.0888594355085","-3.40519388116949","-1.07600339347172","-5.18790759885121","0.214170049341282","0.242627505203847","0","1776.84551232448","-869.581568645357","3"
"74","-2","-2","-6.25","-1.75","0.2","0.2","NaN","-2.08807929301484","-3.40398963732917","-1.07447930126557","-5.18731117206035","0.214115238405899","0.242649329752764","0","1776.84557870413","-869.581601835185","343"
"75","-2.5","-1","-5","-1.125","0.2","0.2","NaN","-2.08875154879069","-3.40625972448995","-1.07413867668746","-5.18939426558218","0.214186224068101","0.242425787760925","0","1776.84657915083","-869.582102058532","497"
"76","-2","-1","-7.5","-0.5","0.2","0.2","NaN","-2.08927600206979","-3.40603498666924","-1.08273425738238","-5.18917790414459","0.214179607562565","0.242686689081477","0","1776.84570032707","-869.581662646656","573"
"77","-2","-4","-8.75","-2.375","0.2","0.2","NaN","-2.08786981464892","-3.40348055584837","-1.07295498806666","-5.18601866600272","0.214287263943972","0.242701660575815","0","1776.84613992475","-869.581882445493","158"
"78","-2","-1","-10","-3","0.2","0.2","NaN","-2.08876475062506","-3.40608138095405","-1.0777276903087","-5.18805053194404","0.214150443477528","0.242645639978226","0","1776.84553686143","-869.581580913835","23"
"79","-2.5","-4","-10","-0.5","0.2","0.2","NaN","-2.08893543967135","-3.40578518930727","-1.0755882228045","-5.18834586101001","0.214169037748086","0.24263552801964","0","1776.84551565593","-869.581570311085","507"
"80","-1.5","-2","-10","-1.75","0.2","0.2","NaN","-2.08480625746232","-3.41460053034675","-1.05598598770803","-5.17403150037307","0.214006607699943","0.242762792815829","0","1776.85362517892","-869.585625072581","269"
"81","-2","-5","-8.75","-1.75","0.2","0.2","NaN","-2.15753998301301","-3.53134312060573","-3.13483592293024","-5.17534381594938","0.214572474853872","0.242680730334669","0","1779.07971765562","-870.69867131093","278"
"82","-3","-1","-5","-1.75","0.2","0.2","NaN","-2.0851296829324","-3.40030326835889","-1.03019562876764","-5.1845393410207","0.214177404410952","0.242641884680843","0","1776.84980664705","-869.583715806646","371"
"83","-2","-1","-6.25","-0.5","0.2","0.2","NaN","-2.08927600206979","-3.40603498666924","-1.08273425738238","-5.18917790414459","0.214179607562565","0.242686689081477","0","1776.84570032707","-869.581662646656","598"
"84","-1.5","-1","-5","-0.5","0.2","0.2","NaN","-2.0877450766615","-3.40495330296448","-1.07733032025336","-5.18669718020838","0.214184426723349","0.242569799986709","0","1776.84576901058","-869.581696988411","624"
"85","-2.5","-5","-6.25","-0.5","0.2","0.2","NaN","-2.16081965678977","-3.54478300229334","-6.16322797670665","-5.15411717876978","0.214747365662632","0.242653534984381","0","1779.95021515822","-871.133920062227","577"
"86","-1","-3","-10","-1.75","0.2","0.2","NaN","-2.10774733487616","-3.43219443696005","-1.23963053996304","-5.20806177688634","0.214198792961517","0.242642215907356","0","1776.91124127904","-869.614433122638","265"
"87","-1.5","-4","-6.25","-3","0.2","0.2","NaN","-2.16038699263787","-3.55852674671959","-3.78029228166156","-5.1638779113032","0.214680922358296","0.242674341915098","0","1779.50578311604","-870.91170404114","84"
"88","-3","-1","-6.25","-1.75","0.2","0.2","NaN","-2.0851296829324","-3.40030326835889","-1.03019562876764","-5.1845393410207","0.214177404410952","0.242641884680843","0","1776.84980664705","-869.583715806646","346"
"89","-3","-4","-7.5","-1.125","0.2","0.2","NaN","-2.08950301873456","-3.40663500513266","-1.07691702330856","-5.18890609163716","0.214187171349235","0.242605897619158","0","1776.84564669636","-869.5816358313","431"
"90","-1.5","-2","-8.75","-3","0.2","0.2","NaN","-2.08877321758702","-3.40482757381846","-1.07661166538272","-5.1886475067809","0.214180137591008","0.242647315362742","0","1776.8455208797","-869.581572922968","44"
"91","-2.5","-4","-8.75","-1.125","0.2","0.2","NaN","-2.09115315203339","-3.40988592793748","-1.08333366134855","-5.19571616275961","0.214471506020733","0.242693524944006","0","1776.85049394265","-869.584059454442","407"
"92","-2.5","-5","-7.5","-3","0.2","0.2","NaN","-2.06482661700273","-3.40518260597386","-1.02654460036959","-5.18661826728947","0.216134778253498","0.239639631817389","0","1777.26706842953","-869.792346697884","52"
"93","-1","-5","-5","-3","0.2","0.2","NaN","-2.10132327867927","-3.44898465700405","-1.50133305692603","-5.08432742793658","0.213860288100453","0.245095824491769","0","1777.52958039027","-869.923602678253","105"
"94","-1","-1","-8.75","-0.5","0.2","0.2","NaN","-2.08878715077341","-3.4058269269578","-1.07529968663601","-5.186570546111","0.214161637086193","0.24259012092219","0","1776.84563817816","-869.5816315722","550"
"95","-3","-5","-8.75","-1.75","0.2","0.2","NaN","-2.15931701088183","-3.54196830997979","-4.3037910083751","-5.15888765845949","0.214692329649005","0.242500519391063","0","1779.6867219132","-871.002173439718","276"
"96","-2.5","-4","-7.5","-1.125","0.2","0.2","NaN","-2.09115315203339","-3.40988592793748","-1.08333366134855","-5.19571616275961","0.214471506020733","0.242693524944006","0","1776.85049394265","-869.584059454442","432"
"97","-1.5","-2","-7.5","-1.125","0.2","0.2","NaN","-2.08848919954592","-3.40506495633099","-1.07317746576085","-5.1879412415362","0.214137254806989","0.242631556962828","0","1776.84551306959","-869.581569017914","444"
"98","-3","-1","-7.5","-1.75","0.2","0.2","NaN","-2.0851296829324","-3.40030326835889","-1.03019562876764","-5.1845393410207","0.214177404410952","0.242641884680843","0","1776.84980664705","-869.583715806646","321"
