"","a_log","h_log","log_w","kr_log","sigma","sigma2","error","a_log.est","h_log.est","log_w.est","kr_log.est","sigma.est","sigma2.est","converge","BIC","logLik","strtpt"
"54","-2","-2","-8.75","-2.375","0.2","0.2","NaN","-1.60867139872014","-3.82565227842361","0.839866003554401","-14.8071546521932","0.414568050927293","0.280084975209362","0","2838.80402598833","-1400.65208726739","168"
"55","-2","-3","-5","-3","0.2","0.2","NaN","-1.56167645550831","-3.8032330370189","0.843116395661852","-8.44585425764504","0.414042649863622","0.280461969398035","0","2838.3495851631","-1400.42486685477","113"
"56","-2","-3","-8.75","-2.375","0.2","0.2","NaN","-1.55713759087379","-3.82307678223369","0.845086432420718","-8.14297890330799","0.414459211198783","0.280028710927059","0","2838.4132130539","-1400.45668080017","163"
"57","-3","-3","-7.5","-0.5","0.2","0.2","NaN","-1.57422425575031","-3.83059056922816","0.824625191967406","-8.46378144536703","0.413998170569381","0.280638519311972","0","2838.33064781029","-1400.41539817837","561"
"58","-2","-2","-5","-1.125","0.2","0.2","NaN","-1.57645153438002","-3.83399019006321","0.827032232806542","-8.55172359333205","0.41416368803377","0.279988225440695","0","2838.32581987881","-1400.41298421263","493"
"59","-2.5","-5","-7.5","-0.5","0.2","0.2","NaN","-1.59294520149516","-3.83648123672484","0.834792518285318","-9.22317313619807","0.415061556875027","0.2803678898736","0","2838.44532768154","-1400.47273811399","552"
"60","-2","-5","-7.5","-0.5","0.2","0.2","NaN","-1.60914570337755","-3.82885144639999","0.824975669488253","-11.5783091656465","0.414399160453554","0.280005566640997","0","2838.76033225451","-1400.63024040048","553"
"61","-2.5","-3","-10","-3","0.2","0.2","NaN","-1.51798142738513","-3.79992474746417","0.88953522258258","-7.59523347096052","0.414720398858278","0.279384409074276","0","2839.21343267846","-1400.85679061245","12"
"62","-1","-2","-6.25","-1.125","0.2","0.2","NaN","-1.59096401531471","-3.83501779898154","0.803076994471633","-8.99162830740307","0.414331351102144","0.280138278864761","0","2838.39250622257","-1400.44632738451","470"
"63","-3","-3","-6.25","-0.5","0.2","0.2","NaN","-1.57422425575031","-3.83059056922816","0.824625191967406","-8.46378144536703","0.413998170569381","0.280638519311972","0","2838.33064781029","-1400.41539817837","586"
"64","-2.5","-3","-8.75","-2.375","0.2","0.2","NaN","-1.57993401257419","-3.80495650086651","0.716256048283827","-8.59090556243707","0.413512150154302","0.283361401439666","0","2838.59300821633","-1400.54657838139","162"
"65","-2","-2","-7.5","-2.375","0.2","0.2","NaN","-1.60867139872014","-3.82565227842361","0.839866003554401","-14.8071546521932","0.414568050927293","0.280084975209362","0","2838.80402598833","-1400.65208726739","193"
"66","-2","-3","-10","-2.375","0.2","0.2","NaN","-1.55713759087379","-3.82307678223369","0.845086432420718","-8.14297890330799","0.414459211198783","0.280028710927059","0","2838.4132130539","-1400.45668080017","138"
"67","-1.5","-2","-8.75","-2.375","0.2","0.2","NaN","-1.60536622806677","-3.83265987011196","0.817311476310472","-10.2364357729056","0.414503527100574","0.280077552755057","0","2838.64342985081","-1400.57178919863","169"
"68","-1","-4","-6.25","-1.75","0.2","0.2","NaN","-1.56062526574738","-3.82034555730598","0.849268383186897","-8.25402077756226","0.414483187120834","0.280142876445555","0","2838.36778717652","-1400.43396786148","335"
"69","-3","-2","-8.75","-0.5","0.2","0.2","NaN","-1.39428387128335","-3.76071316770351","1.50435713860994","-6.8161003606802","0.416263870671394","0.278462148485374","0","2846.64772053587","-1404.57393454116","541"
"70","-1","-3","-6.25","-3","0.2","0.2","NaN","-1.60382769105652","-3.83176409362","0.821138419953291","-10.111681907251","0.414360502367427","0.28013103955333","0","2838.62358259117","-1400.5618655688","90"
"71","-1.5","-3","-6.25","-2.375","0.2","0.2","NaN","-1.55707091292339","-3.82066348132727","0.846528540248533","-8.17005561918437","0.414415564280747","0.280148536419921","0","2838.40066334552","-1400.45040594598","214"
"72","-1","-1","-6.25","-2.375","0.2","0.2","NaN","-1.60039527220134","-3.83108535830931","0.819963721066514","-9.69998240371954","0.41448192669981","0.280219890403933","0","2838.54843801265","-1400.52429327955","225"
"73","-2","-5","-10","-3","0.2","0.2","NaN","-1.59939488680777","-3.83669104514321","0.827420952644999","-9.5685594565799","0.414439137128873","0.280122291930948","0","2838.52057371545","-1400.51036113095","3"
"74","-2","-2","-6.25","-1.75","0.2","0.2","NaN","-1.60767190163959","-3.82938336529698","0.827170616456004","-11.0890860833781","0.414465155624917","0.280091437271708","0","2838.73162776902","-1400.61588815773","343"
"75","-2.5","-1","-5","-1.125","0.2","0.2","NaN","-1.57449353106728","-3.8303654900254","0.82738514229691","-8.51325381855105","0.414480675352902","0.280194326974881","0","2838.32502580321","-1400.41258717483","497"
"76","-2","-1","-7.5","-0.5","0.2","0.2","NaN","-1.59975775072636","-3.89118462698969","0.578210890468032","-8.14733912629319","0.414298365164223","0.279339664374323","0","2838.7884526363","-1400.64430059137","573"
"77","-2","-4","-8.75","-2.375","0.2","0.2","NaN","-1.57542257718594","-3.83159741479995","0.829611143862522","-8.52153541704108","0.414384677369577","0.280023882044177","0","2838.32484966143","-1400.41249910394","158"
"78","-2","-1","-10","-3","0.2","0.2","NaN","-1.58072172149479","-3.83425049748728","0.81979728033004","-8.64639119251806","0.414381746042376","0.280264857180632","0","2838.33170176187","-1400.41592515416","23"
