r1_log,r2_log,alpha11,alpha22,alpha12,alpha21,sigma,sigma2,error,r1_log.est,r2_log.est,alpha11.est,alpha12.est,alpha22.est,alpha21.est,sigma.est,sigma2.est,converge,BIC,logLik,strtpt
-0.5,-5,0.005,0.005,0.005,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2723
0.5,-0.5,0.005,0.005,0.005,0.005,0.2,0.2,,-0.881768467437954,-2.74599918622116,0.000779595467248853,0.00209182341468362,0.00987134967735313,-1.56951003362333e-05,0.299275182578668,0.24404295770971,0,129.618214102636,-43.5170671347644,2736
-0.5,-1,5e-04,0.005,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2955
-2,-5,5e-04,0.005,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,641
-1,-3,0.005,5e-04,0.001,0.005,0.2,0.2,,-0.72283878286855,-3.58715890954931,0.00064561393682268,0.0021133716244041,0.00954230235379455,-0.00310976754362251,0.232608736906392,0.24533574932984,0,121.968098817426,-39.6920094921594,2854
-0.5,-0.5,0.005,0.001,5e-04,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,111
-0.5,-5,0.005,5e-04,0.001,0.001,0.2,0.2,,-0.716007966366153,-5.62558422312997,0.000776888499332687,0.00222558052882461,0.107422914684437,-0.0215810454098097,0.194847364262119,0.223356552426992,0,202.660659118459,-80.0382896426758,1315
-2,-3,5e-04,0.001,0.001,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,965
0.5,-5,0.001,0.001,5e-04,0.005,0.2,0.2,,-0.25059512335072,-9.73581044019833,0.000844039305754081,0.00152408734860009,8.20757222277149,-2.95157522051407,0.408477535188741,0.238082595189296,0,228.943468485052,-93.1796943259721,2132
-0.5,-1,0.001,0.001,5e-04,0.005,0.2,0.2,,-0.749891259452991,-3.93341045334739,0.000709197763463447,0.00193793745778532,0.0195541963982505,-0.00453253709876835,0.295583860967593,0.238978403014604,0,106.874298024259,-32.145109095576,2139
-2,-5,0.001,0.005,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2449
0.5,-0.5,0.005,0.005,0.001,0.001,0.2,0.2,,-1.9690182692015,-9.63379916109409,0.000513458891446224,0.000870167971903002,7.20283329265315,-1.09937332080418,0.356922312925703,0.234415873281705,0,196.41675599018,-76.9163380785364,4016
-0.5,-1,0.005,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1131
-0.5,-3,0.005,0.005,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1703
0.5,-1,0.001,0.005,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2492
-0.5,-5,0.001,0.005,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3219
-1,-3,0.001,0.001,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,598
-2,-0.5,0.005,0.005,0.001,5e-04,0.2,0.2,,-1.38596514919766,-6.22643337958396,0.000590984962960589,0.000357413279516491,0.508938716713511,-0.051870340260132,0.340086693705721,0.236973889774161,0,178.441889600511,-67.928904883702,429
0.5,-5,5e-04,0.001,0.001,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,964
-2,-5,5e-04,0.001,0.001,5e-04,0.2,0.2,,-2,-5,0.000500000000000306,0.000999999999999949,0.00100000000000001,0.000499999999999944,0.2,0.2,0,478.842477095526,-218.129198631209,961
-1,-5,5e-04,0.005,0.001,0.001,0.2,0.2,,-0.689205181924737,-4.96428339660361,0.000548984011921936,0.00177519630357549,0.0838465237296555,-0.000395314435145766,0.244640616121259,0.241845189589819,0,121.737752269209,-39.576836218051,1922
-2,-1,0.001,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1497
-1,-3,5e-04,0.001,0.005,0.001,0.2,0.2,,-1,-3,0.000500000000000206,0.00499999999999991,0.00100000000000001,0.000999999999999981,0.2,0.2,0,541.582818081029,-249.499369123961,1606
-2,-0.5,0.001,0.005,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2493
-2,-5,5e-04,5e-04,5e-04,0.001,0.2,0.2,,-0.800550978620056,-7.23322870550439,0.000819716932608103,0.00186550437625932,0.469614637087776,0.00132660681605778,0.290862955669371,0.249367606604134,0,136.883093008396,-47.1495065876445,3073
-0.5,-0.5,0.005,0.005,0.001,0.005,0.2,0.2,,-0.790707339515018,-9.90486670759774,0.00078108446844189,0.00187280620678164,5.90358708278177,-2.07851553967456,0.31357593338623,0.245010723541187,0,118.642768861249,-38.0293445140711,2479
0.5,-3,0.005,0.001,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,616
0.5,-3,0.001,0.001,0.001,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,984
-1,-0.5,5e-04,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1230
-0.5,-1,0.005,5e-04,0.001,0.001,0.2,0.2,,-0.68375433629535,-1.83006828766914,0.000690311400628012,0.00159527017687757,0.00441413451978254,0.000709030853342649,0.172734901573403,0.264840244181471,0,318.601066345048,-138.00849325597,3371
0.5,-5,0.001,5e-04,0.005,0.005,0.2,0.2,,-29.7697683079902,-29.0377112073118,0.485359531605805,0.362187617790986,31.0007699331192,-19.9375588561357,0.426775185447764,0.258663280968394,0,302.579428103316,-129.997674135104,2612
-1,-0.5,0.005,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,4078
-2,-0.5,0.001,0.001,0.005,5e-04,0.2,0.2,,-21.5322693694752,-7.87983079201259,-0.00476137735707229,-0.0177928894159611,1.17153390941219,-0.194518467979164,0.426775753535687,0.239070777394101,0,270.305087576787,-113.86050387184,605
-1,-1,0.001,0.001,0.001,0.001,0.2,0.2,,-0.675487342154229,-6.59972049113975,0.000536370026365991,0.00214985530056042,0.280350869868501,-0.0707303589866838,0.273727297034997,0.234424060294602,0,89.2502551189954,-23.3330876429441,1882
-0.5,-3,5e-04,0.001,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,711
-0.5,-5,0.001,0.001,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,627
-1,-1,0.005,5e-04,5e-04,5e-04,0.2,0.2,,-0.773277613528737,-2.91600324287027,0.000817987732675558,0.00187582542107985,0.00679454772295372,2.67548454351564e-05,0.301831462953525,0.249212696138033,0,134.65690783261,-46.0364139997512,42
-2,-1,0.005,5e-04,0.001,5e-04,0.2,0.2,,-0.795213111298418,-5.99758049268007,0.000807400949932823,0.00149708712181958,-0.0139565829148317,0.000403703571675278,0.3022807394594,0.26579428962028,0,152.642760554786,-55.0293403608391,297
-0.5,-3,5e-04,5e-04,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2823
-2,-1,0.001,0.001,0.005,5e-04,0.2,0.2,,-0.760758919651663,-3.1984129407231,0.000814411427786885,0.00192920912488206,0.00706456727552037,-0.00102687344354443,0.286041224503149,0.243152371159197,0,129.113660572039,-43.2647903694658,729
0.5,-5,0.001,5e-04,5e-04,0.001,0.2,0.2,,-11.454913011152,-9.53572421014688,1.01204853961289,-33.7714830632362,6.28612823929617,-1.03174089016828,0.42208300106623,0.238937351412742,0,265.521795951461,-111.468858059177,1044
0.5,-5,0.001,0.001,0.005,5e-04,0.2,0.2,,-18.4725157367838,-24.1859195709112,62.724867552078,5.93524941638273,8.70093047889464,1.97268334895691,0.426797120977101,0.258650796434005,0,302.590995542984,-130.003457854938,628
-2,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-0.850711566296766,-6.55895881459926,0.000771423214817051,0.00199129078837031,0.377758723284451,-0.00334908883488822,0.295255880310152,0.238506996412219,0,133.499849548733,-45.4578848578128,3569
-2,-3,5e-04,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1989
0.5,-3,0.005,0.005,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,680
-2,-3,0.001,0.005,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3989
-2,-0.5,0.001,5e-04,0.005,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2589
-0.5,-0.5,5e-04,5e-04,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3855
-2,-0.5,0.001,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,4093
-2,-3,0.001,0.001,5e-04,0.001,0.2,0.2,,-0.740210632330874,-4.42805338043828,0.000497954404678854,0.00224868904271795,0.0373084903340272,-0.00638611344855532,0.259595308502319,0.237035260265074,0,87.9381873600575,-22.6770537634751,3317
-2,-3,0.005,0.005,5e-04,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,165
-0.5,-1,0.001,0.001,0.001,0.001,0.2,0.2,,-0.510302637311654,-1.01488744114123,0.000912035727227562,0.00141771471188837,0.00208718082251727,0.000462659692169488,0.311722484243455,0.309205087776391,0,329.392828278749,-143.404374222821,1499
-1,-3,0.001,5e-04,0.001,0.005,0.2,0.2,,-0.723612148157317,-3.17869405510288,0.000807751592152781,0.00198444412496844,0.0122570308315789,-0.00147288820020093,0.299002882244171,0.247397857572685,0,120.973654623112,-39.1947873950026,2358
-2,-0.5,5e-04,0.005,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,653
-1,-1,5e-04,0.001,0.001,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,458
-1,-0.5,0.005,5e-04,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3886
-1,-3,0.001,0.001,5e-04,0.001,0.2,0.2,,-0.801448013497788,-3.47978638809207,0.000456684130004764,0.00185764682835111,0.0162652380049017,-0.00207210718645168,0.300961980454422,0.238389065649988,0,96.8313005065863,-27.1236103367395,3158
-1,-5,0.005,0.001,0.005,0.005,0.2,0.2,,-0.703440243707628,-5.0481209291085,0.000631272605767795,0.000946413630036733,0.0600943522733864,-0.032950267811976,0.212455547253254,0.278368214317607,0,233.514621458612,-95.4652708127523,2658
0.5,-0.5,0.005,5e-04,5e-04,0.001,0.2,0.2,,-0.857825454099456,-5.38074237787926,0.000771773637396306,0.00194267841383133,0.110474966978021,-0.0134074281265263,0.293135466938932,0.243939652772167,0,114.275309792687,-35.8456149797899,1072
-1,-5,0.001,0.005,5e-04,0.001,0.2,0.2,,-0.757442733513793,-5.83916074004351,0.000783795266519576,0.00147552984984448,0.130320969448994,-0.0333913751012368,0.278521528316376,0.243633778283902,0,118.281847402398,-37.8488837846453,1202
0.5,-0.5,0.001,0.001,0.001,0.005,0.2,0.2,,-18.1998326070866,-36.7393866641256,5.84175381851225,-2.09790059524089,-72.8840284532367,113.925997347377,287.752174547792,0.258145293358851,0,2768.15804115909,-1362.78698066299,2528
-1,-0.5,0.001,0.005,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1694
-1,-3,0.005,0.005,0.001,0.001,0.2,0.2,,-0.448916020653104,-3.86405242831227,0.000737255343216562,0.00179494219565853,0.011751794089398,-0.000249460093820368,0.243078667067575,0.252748275493425,0,173.640606119422,-65.5282631431575,1446
-0.5,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-0.744408998402685,-6.31314642704232,0.000815814213161908,0.00205359682351799,0.26037084296233,-0.0324466202374066,0.289446030540626,0.240240018630878,0,119.496600610864,-38.4562603888786,1491
-0.5,-5,5e-04,5e-04,5e-04,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2051
-0.5,-3,0.005,5e-04,0.001,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,807
-0.5,-3,5e-04,0.005,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,647
-2,-1,0.005,5e-04,0.005,0.005,0.2,0.2,,-0.641220396104274,-3.10238273242451,0.000596782936056095,0.00251826917526347,0.0108527061631234,-0.00089529795447675,0.248057816811281,0.269035291981868,0,108.543680092029,-32.9798001294608,2601
0.5,-5,0.001,0.001,0.005,0.001,0.2,0.2,,-23.905581732145,-10.2054272083057,54.3933920330551,5.62419609249644,11.9532695678442,-1.99419131167682,0.426776407790486,0.239077046550984,0,270.29789652502,-113.856908345957,1780
-2,-5,5e-04,0.001,5e-04,5e-04,0.2,0.2,,-1.56522476931567,-4.83651485516839,0.000445736608064531,0.00204968153392522,0.0411321331375761,-0.00392862455368805,0.244898903435044,0.216267167821952,0,221.687081029604,-89.5515005982483,65
-0.5,-0.5,0.001,0.001,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1663
-1,-3,0.001,0.001,5e-04,0.001,0.2,0.2,,-0.801448013497788,-3.47978638809207,0.000456684130004764,0.00185764682835111,0.0162652380049017,-0.00207210718645168,0.300961980454422,0.238389065649988,0,96.8313005065863,-27.1236103367395,1142
-0.5,-3,0.001,5e-04,5e-04,0.005,0.2,0.2,,-0.5,-3,0.00100000000000015,0.0005000000000001,0.000500000000000002,0.00499999999999995,0.2,0.2,0,801.819868813378,-379.617894490136,2071
-1,-3,0.001,0.001,0.001,0.001,0.2,0.2,,-0.667770177488443,-3.73434090061438,0.000687862569110677,0.00197242669665908,0.0156403564550605,-0.00309292497563972,0.275852098501124,0.246765617671073,0,104.673331502443,-31.044625834668,3446
-1,-5,5e-04,0.001,0.001,0.001,0.2,0.2,,-0.64746420272428,-4.92832784653559,0.000559005300523749,0.0019030024784617,0.0859423551848678,-0.000441486559783812,0.239674970676262,0.245268177622714,0,124.534473980921,-40.9751970739068,3394
-0.5,-5,5e-04,0.005,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1411
-0.5,-1,5e-04,0.001,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,715
-0.5,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-0.744408998402685,-6.31314642704232,0.000815814213161908,0.00205359682351799,0.26037084296233,-0.0324466202374066,0.289446030540626,0.240240018630878,0,119.496600610864,-38.4562603888786,3411
0.5,-3,0.001,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1880
-1,-5,0.001,5e-04,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3602
-0.5,-5,0.001,0.001,0.001,0.005,0.2,0.2,,-0.730774215542106,-6.11650744250998,0.000543796433093128,0.00267758582118608,0.218075778162152,-0.0341065067565106,0.273968115075797,0.239563593466643,0,91.1471000749419,-24.2815101209173,2931
0.5,-3,0.001,5e-04,0.005,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2584
-2,-3,0.001,5e-04,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1589
-2,-0.5,0.001,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1149
-2,-0.5,5e-04,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3405
-1,-3,5e-04,5e-04,5e-04,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,6
0.5,-0.5,0.001,0.005,0.001,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,928
-2,-5,0.001,5e-04,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,529
0.5,-5,0.001,0.005,5e-04,5e-04,0.2,0.2,,-0.65967898847244,-9.30428800417123,0.000753187882758049,0.00117286728408074,5.72191674284873,-1.10588803738257,0.289657889868787,0.235831619478381,0,126.978573218586,-42.1972466927396,180
0.5,-1,0.001,0.001,5e-04,0.001,0.2,0.2,,-0.942026562740226,-5.046844296207,0.00081129100811538,0.00155896573983802,-0.0121291354080802,0.00247578061371464,0.334020573169605,0.273266270526766,0,171.09316553819,-64.2545428525414,1148
-0.5,-0.5,5e-04,0.001,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,719
0.5,-5,0.001,0.005,5e-04,0.001,0.2,0.2,,-9.9057039125951,-9.5983772858708,0.216164433291799,-7.18528717229582,6.69234064760014,-1.09841215580183,0.42206674880519,0.238924646015565,0,265.502205573541,-111.459062870217,3252
-1,-3,5e-04,0.001,5e-04,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,198
-1,-3,0.005,5e-04,0.001,0.001,0.2,0.2,,-0.577871302304781,-2.93206614017086,0.000750624434271982,0.00179487529099518,0.0100349984638437,-0.000479664539058808,0.232348627266508,0.212050574494081,0,159.919547931504,-58.6677340491982,3366
-2,-3,5e-04,0.005,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1669
-2,-0.5,0.005,0.005,5e-04,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2221
-1,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-0.759393145796313,-5.53305728580809,0.000769261032293023,0.00225452606730789,0.114645594514381,-0.0244159365681987,0.305995394851024,0.238299269549253,0,113.33658941554,-35.3762547912166,3410
0.5,-5,0.005,0.001,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3044
-1,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-0.759393145796313,-5.53305728580809,0.000769261032293023,0.00225452606730789,0.114645594514381,-0.0244159365681987,0.305995394851024,0.238299269549253,0,113.33658941554,-35.3762547912166,4050
-1,-5,0.001,5e-04,5e-04,0.001,0.2,0.2,,-0.772696801598771,-5.92602622183845,0.00077397754486244,0.00146383847059528,0.140537246069421,-0.034364784893031,0.273721865445047,0.244563197586022,0,117.29224113895,-37.3540806529216,1074
0.5,-3,5e-04,0.005,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3208
-2,-0.5,0.005,5e-04,0.005,5e-04,0.2,0.2,,-0.816844604341424,-4.67638169823055,0.00080679334917944,0.00166801938958787,-0.00515979095153912,-0.00130593883786711,0.292982414667185,0.262889858242359,0,150.265624359239,-53.8407722630659,557
-0.5,-5,0.005,0.001,0.001,5e-04,0.2,0.2,,-0.672183080498192,-5.54952580396316,0.0007486882932567,0.00225350769979708,0.0998385079193651,-0.0179892201974697,0.197375635175297,0.224063883741224,0,189.034258293348,-73.2250892301203,995
-0.5,-3,0.001,0.001,0.001,0.001,0.2,0.2,,-0.787055068339214,-3.56991910449126,0.000823780537904042,0.0019489378662661,0.0179561217248623,-0.00229585763892539,0.294547591816828,0.23841424210833,0,120.537300881015,-38.9766105239539,3415
0.5,-1,0.001,0.005,0.001,0.001,0.2,0.2,,-0.8298308237321,-5.10433047296653,0.000471055424590572,0.00376110305691894,0.0699460171036058,-0.0112361416509347,0.298860241294149,0.254267778447318,0,129.339777799738,-43.3778489833156,4028
-2,-0.5,5e-04,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1357
-1,-3,0.001,5e-04,0.001,5e-04,0.2,0.2,,-0.688735857844757,-3.81564430257639,0.000744078679017795,0.00224627480959856,0.0234211020065269,-0.0027191696335166,0.274805294261768,0.250130239408609,0,111.124413480065,-34.2701668234789,310
-1,-3,0.001,5e-04,0.001,0.005,0.2,0.2,,-0.723612148157317,-3.17869405510288,0.000807751592152781,0.00198444412496844,0.0122570308315789,-0.00147288820020093,0.299002882244171,0.247397857572685,0,120.973654623112,-39.1947873950026,2326
-2,-5,5e-04,0.005,0.001,0.001,0.2,0.2,,-2,-5,0.000500000000000311,0.000999999999999949,0.00500000000000001,0.00099999999999994,0.2,0.2,0,477.502149928811,-217.459035047852,3969
-2,-5,0.005,0.001,0.001,0.005,0.2,0.2,,-0.840624713569824,-6.8254556107185,0.00074668049324565,0.00193740445359037,0.0812403369497041,-0.0240905281847991,0.318439356235153,0.252935514658167,0,131.004554497473,-44.2102373321826,2913
-1,-5,0.001,0.005,5e-04,0.001,0.2,0.2,,-0.757442733513793,-5.83916074004351,0.000783795266519576,0.00147552984984448,0.130320969448994,-0.0333913751012368,0.278521528316376,0.243633778283902,0,118.281847402398,-37.8488837846453,1170
-2,-1,0.001,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3577
-2,-5,0.005,5e-04,0.001,0.001,0.2,0.2,,-0.720793992020737,-4.98909543437086,0.000735887480929908,0.00176176649860601,0.0800839933148604,-0.0161767097880148,0.3354015713157,0.235191182161859,0,119.003192202808,-38.2095561848501,1825
-0.5,-5,0.001,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3315
0.5,-1,5e-04,5e-04,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1548
-2,-5,0.001,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3281
-2,-3,0.001,5e-04,0.001,0.001,0.2,0.2,,-0.795887266597464,-3.82286411751423,0.000776174014177228,0.00191779871729148,0.0223076320973608,-0.00261258005986402,0.298792595972481,0.239860904242443,0,113.730961489342,-35.5734408281176,3349
-1,-3,0.001,0.001,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3798
0.5,-5,0.001,0.001,5e-04,0.005,0.2,0.2,,-0.25059512335072,-9.73581044019833,0.000844039305754081,0.00152408734860009,8.20757222277149,-2.95157522051407,0.408477535188741,0.238082595189296,0,228.943468485052,-93.1796943259721,2164
-0.5,-5,0.005,0.001,0.001,5e-04,0.2,0.2,,-0.672183080498192,-5.54952580396316,0.0007486882932567,0.00225350769979708,0.0998385079193651,-0.0179892201974697,0.197375635175297,0.224063883741224,0,189.034258293348,-73.2250892301203,483
0.5,-0.5,0.001,5e-04,0.001,5e-04,0.2,0.2,non-finite finite-difference value [5],,,,,,,,,,,,320
0.5,-3,0.005,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1256
-1,-5,0.001,0.005,0.001,0.001,0.2,0.2,,-0.764168671354591,-5.61587558197281,0.000768561094280227,0.0021702254415827,0.117592895077032,-0.0264383516170322,0.300701185531359,0.234671486654836,0,112.319793657643,-34.8678569122678,1426
-2,-3,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.58544060507038,-3.33771181838372,0.000689675052843809,-0.00102350660867647,0.0120737861656493,-0.00136409369536605,0.343361604008945,0.289033019734833,0,194.85687724583,-76.1363987063611,885
-0.5,-3,5e-04,0.005,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2951
-1,-1,5e-04,5e-04,0.001,0.001,0.2,0.2,,-0.729408169623514,-2.27001437774361,0.000682887604741995,0.00182882804972633,0.000486752182179289,0.000598072024700706,0.265469629318758,0.251206848902635,0,177.813247864944,-67.6145840159184,1802
-1,-5,0.005,0.001,5e-04,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,226
0.5,-1,0.001,5e-04,5e-04,0.001,0.2,0.2,,-0.765251603342565,-3.65434515852544,0.00067394663179224,0.00232498130632152,-0.00232011885747999,7.44992315506969e-05,0.36088696753976,0.267181298077474,0,166.271972410758,-61.8439462888251,1052
-0.5,-3,5e-04,0.005,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3719
-0.5,-5,5e-04,0.001,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1731
-0.5,-3,5e-04,0.001,0.001,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,455
-1,-3,5e-04,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3270
-0.5,-5,0.001,0.001,0.001,0.005,0.2,0.2,,-0.730774215542106,-6.11650744250998,0.000543796433093128,0.00267758582118608,0.218075778162152,-0.0341065067565106,0.273968115075797,0.239563593466643,0,91.1471000749419,-24.2815101209173,2899
0.5,-3,0.001,0.001,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2552
-2,-5,0.005,0.001,5e-04,0.005,0.2,0.2,,-0.79490229747118,-7.11777001938127,0.000768447758146405,0.00191560513649937,0.0702636055106922,-0.018571322355136,0.323237196788515,0.255072684949354,0,138.371545843635,-47.8937330052637,2273
0.5,-3,0.005,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1384
-0.5,-5,0.001,0.005,0.001,5e-04,0.2,0.2,,-0.663059043831154,-7.12150000679459,0.000604010387170165,0.00255874069032925,0.753877471473205,-0.106567558600745,0.271525041144073,0.214838527180393,0,100.732355217553,-29.0741376922229,435
-0.5,-1,5e-04,0.005,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2443
0.5,-0.5,0.001,5e-04,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3360
-2,-0.5,0.001,0.005,0.001,5e-04,0.2,0.2,,-9.49871005330999,-7.23590123113747,0.142595146161058,-4.7940386290264,0.633327266217319,-0.103046033623579,0.422048712787838,0.238938822128666,0,265.500827410416,-111.458373788654,957
-0.5,-3,0.001,0.001,5e-04,0.001,0.2,0.2,,-0.500007695815195,-3.00000035892126,0.00067010047054949,0.00232998035040341,0.00107112046479689,0.000707847578501555,0.200049956953566,0.200017164201811,0,278.090769090862,-117.753344628877,1271
-1,-0.5,0.005,0.001,0.001,0.005,0.2,0.2,,-0.841847827916016,-2.87009700625176,0.00077354012478816,0.00123869669498156,0.00870449205037827,-0.000523958418375598,0.287907845182962,0.24844163487326,0,127.059161055375,-42.2375406111338,2414
-0.5,-5,5e-04,0.005,5e-04,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2179
-2,-1,5e-04,0.005,0.001,0.001,0.2,0.2,,-8.73714987473572,-6.09491243999487,0.0671630483816514,-2.23166610719905,0.204517095953423,-0.032621409292513,0.421970026529639,0.238974587319669,0,265.489188313419,-111.452554240156,3977
-2,-5,0.001,0.005,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,657
-2,-0.5,0.001,0.005,0.001,0.001,0.2,0.2,,-0.731022667997655,-4.84581421438837,0.000765986818878765,0.0017632607380584,0.0282337174545146,-0.00381758064959589,0.308220368508715,0.235431653545541,0,123.312971176243,-40.3644456715677,3997
-2,-1,0.001,0.005,5e-04,0.001,0.2,0.2,,-0.849942704543445,-8.09279034950709,0.00074664133624304,0.00195215042360094,1.21342956560975,-0.240388549125078,0.28079045547939,0.227923211588117,0,110.736577701714,-34.0762489343034,3257
-2,-1,0.001,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1529
-2,-3,5e-04,5e-04,0.001,0.001,0.2,0.2,,-0.829120574997129,-3.14983855319021,0.000763927921999563,0.00204604240253277,0.0148465559086293,-0.00162217809355842,0.319692905063564,0.241127753606244,0,119.009938299999,-38.2129292334461,1797
0.5,-0.5,5e-04,5e-04,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3344
-1,-5,0.005,5e-04,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2850
0.5,-5,5e-04,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1220
-1,-3,0.001,0.005,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2966
-1,-3,0.005,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3302
