"","a_log","h_log","r1_log","r2_log","alpha11","alpha22","alpha12","alpha21","c_log","sigma","sigma2","strtpt","error","a_log.est","h_log.est","r1_log.est","r2_log.est","alpha11.est","alpha12.est","alpha22.est","alpha21.est","c_log.est","sigma.est","sigma2.est","converge","BIC","logLik"
"86","-3","-2.33333333333333","-2","-0.5","0.005","0.005","0.001","0.005","-15","0.2","0.2","64561","NaN","-2.46011270410257","-2.52831586499674","-1.1920336042411","-1.65453128603476","0.00166098276496027","0.000804884180779845","0.00245558520454263","0.000840554696457277","-14.407201616165","0.221014418503456","0.249623280330016","0","1837.44590629498","-884.180776033208"
"87","-1.44444444444444","-1.88888888888889","-1","-3","0.001","0.005","5e-04","0.005","-15","0.2","0.2","55078","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"88","-2.11111111111111","-2.33333333333333","-1","-1","0.001","0.005","5e-04","0.001","-10","0.2","0.2","103965","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"89","-1","-4.11111111111111","-2","-0.5","5e-04","0.001","0.005","5e-04","-15","0.2","0.2","19530","NaN","-3.07751556755512","1.07528501351092","-2.20388063129645","-1.41973961932651","0.00218798150772408","0.00170518852852822","0.00265173985457804","0.00105297246951229","-8.78964875779888","0.245760755034679","0.241551114102787","0","1958.03458456419","-944.475115167814"
"90","-1.44444444444444","-3.66666666666667","-2","-1","5e-04","0.005","0.001","5e-04","-15","0.2","0.2","13838","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"91","-1.44444444444444","-2.77777777777778","-2","-3","5e-04","0.005","0.001","5e-04","-15","0.2","0.2","13558","NaN","-2.33159704242556","-2.84400278012945","-1.10039300194363","-14.2724169766594","0.00154116150647211","0.000592031364886489","0.134495885525441","-0.286013900621835","-5.07303828244518","0.222075832285283","0.270871619781255","0","1976.57010865397","-953.742877212705"
"92","-1.66666666666667","-3.66666666666667","-2","-0.5","5e-04","0.005","0.005","0.001","-5","0.2","0.2","192337","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"93","-1.88888888888889","-4.11111111111111","-0.5","-1","0.005","5e-04","5e-04","0.001","-15","0.2","0.2","26626","NaN","-3.08502850207568","-5.30422017521544","-2.19376548561959","-1.51251300131604","0.00123335408519939","-0.00312944884957567","0.00212501094888963","0.000992715576742382","-11.2446856753443","0.23905992439139","0.238991795363918","0","1928.14492507885","-929.530285425144"
"94","-2.55555555555556","-1.44444444444444","-2","-3","5e-04","0.001","5e-04","0.005","-15","0.2","0.2","51383","NaN","-2.87631959831746","-3.13772383182746","-1.46373027318504","-2.4957458331808","0.00159151533877385","0.000948737229217598","0.00238100192209833","-0.000569809323866592","-18.4262339338541","0.202898444955475","0.260586263322984","0","1877.9241487133","-904.419897242367"
"95","-1.66666666666667","-1.88888888888889","-1","-3","0.005","0.001","0.005","5e-04","-15","0.2","0.2","20877","NaN","-2.68982964728492","-2.99141803361583","-1.28187714164429","-1.63499105921248","0.00151221298105506","0.000734290333965792","0.00248713530463071","0.00086925102699532","-14.075823400148","0.21875993188677","0.236469286514095","0","1822.82337175226","-876.86950876185"
"96","-2.77777777777778","-3.22222222222222","-2","-3","5e-04","5e-04","0.001","5e-04","-15","0.2","0.2","8142","NaN","-2.84425735083833","-3.64482064778653","-1.32403466744933","-1.67376406486926","0.00136952409757455","0.000867173306029913","0.00270791461910183","0.000688856072422534","-15.720115519698","0.215196178111268","0.240340483312329","0","1821.94554489086","-876.430595331147"
"97","-1.22222222222222","-4.11111111111111","-2","-1","0.001","0.001","0.001","0.001","-15","0.2","0.2","36329","NaN","-2.16129555056108","-3.90002022365884","-0.737633830329191","-1.39428914604685","0.00130109015937952","0.000803165759076766","0.00248418698100411","0.000855683536052541","-13.9454654757956","0.238512213552129","0.255457786099854","0","1933.56793430904","-932.24179004024"
"98","-1","-3.22222222222222","-1","-0.5","0.001","5e-04","0.001","0.001","-5","0.2","0.2","179850","NaN","-1.73801385822794","-2.89278574498821","-0.493620646809245","-1.13214114898931","0.00172329942676523","0.000956801115690574","0.00261636779686271","0.00143068049267843","-5.09791405415877","0.285677946770382","0.266486056729072","0","2129.9243869489","-1030.42001636017"
