Date,Exp,Type,Pred_YN,Time.day,Pred_T0.dens.ml,Pred_T24.dens.ml,Dexio_T0.dens.ml,Dexio_T24.dens.ml,Colp_T0.dens.ml,Colp_T24.dens.ml,Para_T0.dens.ml,Para_T24.dens.ml
30.1.2022,CP,MSFR,Y,1.007945974,5,10,NA,NA,800,713.4425366,25,38.6564878
30.1.2022,CP,Para_Con,N,0.998966138,0,0,NA,NA,1,1,40,41.1768374
30.1.2022,CP,Para_FR,Y,1.031892202,5,7,NA,NA,1,1,40,54.04564228
30.1.2022,CP,Comp_Control,N,1.018422449,0,0,NA,NA,40,50.1232439,40,26.03804878
30.1.2022,CP,MSFR,Y,1.051348512,5,3,NA,NA,40,29.92706504,40,51.60874797
30.1.2022,CP,MSFR,Y,1.09624769,5,13,NA,NA,40,23.26733333,40,69.75192683
30.1.2022,CP,Comp_Control,N,1.030395563,0,0,NA,NA,110,127.6865854,40,41.96131707
30.1.2022,CP,MSFR,Y,1.063321626,5,3,NA,NA,110,95.18909756,40,57.53407317
30.1.2022,CP,MSFR,Y,1.057335069,5,7,NA,NA,110,94.3211626,40,105.871374
30.1.2022,CP,Comp_Control,N,1.105227526,0,0,NA,NA,300,316.3456016,40,66.33026016
30.1.2022,CP,MSFR,Y,1.001959417,5,3,NA,NA,300,235.9948537,40,39.70802439
30.1.2022,CP,MSFR,Y,1.100737608,5,13,NA,NA,300,300.4557154,40,51.5586748
30.1.2022,CP,Comp_Control,N,1.064818266,0,0,NA,NA,800,860.0734715,40,40.40904878
30.1.2022,CP,MSFR,Y,1.004952695,5,3,NA,NA,800,758.8422114,40,49.63920325
30.1.2022,CP,MSFR,Y,1.033388841,5,3,NA,NA,800,741.8840976,40,33.39880488
30.1.2022,CP,Para_Con,N,1.072301462,0,0,NA,NA,1,1,90,120.4927398
30.1.2022,CP,Para_FR,Y,1.09774433,5,3,NA,NA,1,1,90,81.55250407
30.1.2022,CP,Comp_Control,N,1.049851873,0,0,NA,NA,40,46.26760976,90,100.9642033
30.1.2022,CP,MSFR,Y,1.106724165,5,3,NA,NA,40,43.83071545,90,84.74049593
30.1.2022,CP,MSFR,Y,1.11720064,5,7,NA,NA,40,21.39793496,90,89.26377236
30.1.2022,CP,Comp_Control,N,1.045361955,0,0,NA,NA,110,129.8898049,90,81.70272358
30.1.2022,CP,MSFR,Y,1.082777937,5,0,NA,NA,110,125.7170407,90,80.63449593
30.1.2022,CP,MSFR,Y,1.091757772,5,0,NA,NA,110,111.7633171,90,134.029187
30.1.2022,CP,Comp_Control,N,1.043865316,0,0,NA,NA,300,254.2548699,90,71.95514634
30.1.2022,CP,MSFR,Y,1.066314905,5,0,NA,NA,300,239.600122,90,79.9501626
30.1.2022,CP,MSFR,Y,1.111214083,5,0,NA,NA,300,218.202187,90,92.65205691
30.1.2022,CP,Comp_Control,N,1.114207361,0,0,NA,NA,800,769.574561,90,94.48807317
30.1.2022,CP,MSFR,Y,1.054341791,5,3,NA,NA,800,734.0726829,90,84.89071545
30.1.2022,CP,MSFR,Y,1.046858595,5,7,NA,NA,800,668.4267561,90,131.2918537
30.1.2022,CP,Comp_Control,N,1.05583843,0,0,NA,NA,40,57.1334878,140,147.3486504
30.1.2022,CP,MSFR,Y,1.094751051,5,0,NA,NA,40,36.46995935,140,168.1290163
30.1.2022,CP,MSFR,Y,1.108220804,5,7,NA,NA,40,31.86322764,140,152.2391301
30.1.2022,CP,Comp_Control,N,1.012435892,0,0,NA,NA,110,73.09013821,140,111.8300813
30.1.2022,CP,MSFR,Y,1.102234247,5,0,NA,NA,110,78.14752846,140,120.1422276
30.1.2022,CP,MSFR,Y,1.073798101,5,7,NA,NA,110,94.15425203,140,138.2353333
30.1.2022,CP,Comp_Control,N,1.093254412,0,0,NA,NA,300,293.0949593,140,155.1099919
30.1.2022,CP,MSFR,Y,1.028898923,5,7,NA,NA,300,252.4355447,140,119.7917154
30.1.2022,CP,MSFR,Y,1.052845152,5,10,NA,NA,300,237.7474146,140,136.6329919
30.1.2022,CP,Comp_Control,N,1.118697279,0,0,NA,NA,800,708.1013984,140,142.3079512
30.1.2022,CP,MSFR,Y,1.058831709,5,0,NA,NA,800,745.239,140,162.6376585
30.1.2022,CP,MSFR,Y,1.109717444,5,7,NA,NA,800,676.7055203,140,124.8491057
30.1.2022,CP,Para_Con,N,1.009442613,0,0,NA,NA,1,1,210,224.1275122
30.1.2022,CP,Para_FR,Y,1.027402284,5,7,NA,NA,1,1,210,178.5943089
30.1.2022,CP,Comp_Control,N,1.025905645,0,0,NA,NA,40,52.12617073,210,191.0458374
30.1.2022,CP,MSFR,Y,1.013932531,5,3,NA,NA,40,36.53424061,210,199.2912195
30.1.2022,CP,MSFR,Y,1.021415727,5,7,NA,NA,40,35.78562602,210,208.7049756
30.1.2022,CP,Comp_Control,N,1.099240969,0,0,NA,NA,110,96.32408943,210,203.7310407
30.1.2022,CP,MSFR,Y,1.060328348,5,0,NA,NA,110,111.7800081,210,216.9670488
30.1.2022,CP,MSFR,Y,1.022912366,5,20,NA,NA,110,97.15864228,210,184.4027967
30.1.2022,CP,Comp_Control,N,1.090261133,0,0,NA,NA,300,284.4323008,210,185.938374
30.1.2022,CP,MSFR,Y,1.075294741,5,0,NA,NA,300,285.1833984,210,164.2233089
30.1.2022,CP,MSFR,Y,1.084274576,5,0,NA,NA,300,258.4109431,210,199.4581301
30.1.2022,CP,Comp_Control,N,1.081281298,0,0,NA,NA,800,566.1272683,210,196.804252
30.1.2022,CP,MSFR,Y,1.01542917,5,3,NA,NA,800,569.849374,210,195.0850732
30.1.2022,CP,MSFR,Y,1.088764494,5,3,NA,NA,800,557.7483577,210,157.2464472
30.1.2022,CP,Para_Con,N,1.03638212,0,0,NA,NA,1,1,500,396.9800976
30.1.2022,CP,Para_FR,Y,1.03488548,5,3,NA,NA,1,1,500,509.8116423
30.1.2022,CP,Comp_Control,N,1.078288019,0,0,NA,NA,40,51.47521951,500,440.9777236
30.1.2022,CP,MSFR,Y,1.019919088,5,3,NA,NA,40,39.007,500,574.1222846
30.1.2022,CP,MSFR,Y,1.112710722,5,7,NA,NA,40,36.63686992,500,482.7220569
30.1.2022,CP,Comp_Control,N,1.037878759,0,0,NA,NA,110,81.08515447,500,439.5756748
30.1.2022,CP,MSFR,Y,1.006449334,5,7,NA,NA,110,99.37855285,500,437.4726016
30.1.2022,CP,MSFR,Y,1.016925809,5,13,NA,NA,110,80.4175122,500,480.0514878
30.1.2022,CP,Comp_Control,N,1.000462777,0,0,NA,NA,300,321.9871789,500,458.7370081
30.1.2022,CP,MSFR,Y,1.07679138,5,3,NA,NA,300,227.5491789,500,445.0169593
30.1.2022,CP,MSFR,Y,1.048355234,5,7,NA,NA,300,299.6879268,500,443.7818211
23.1.2022,CP,Colp_Con,N,1.041523637,0,0,NA,NA,25,50.90772358,1,1
23.1.2022,CP,Colp_Con,N,1.087626943,0,0,NA,NA,65,125.6502764,1,1
23.1.2022,CP,Colp_Con,N,1.023082314,0,0,NA,NA,180,279.6920407,1,1
23.1.2022,CP,Colp_Con,N,1.001567438,0,0,NA,NA,490,551.2221545,1,1
24.1.2022,CP,Colp_Con,N,1.137283782,0,0,NA,NA,40,54.59644715,1,1
24.1.2022,CP,Colp_Con,N,1.12643269,0,0,NA,NA,110,210.8080488,1,1
24.1.2022,CP,Colp_Con,N,1.0907791,0,0,NA,NA,300,429.8114065,1,1
24.1.2022,CP,Colp_Con,N,1.131083158,0,0,NA,NA,800,819.6644228,1,1
26.1.2022,CP,Colp_Con,N,1.10369712,0,0,NA,NA,25,44.4315935,1,1
26.1.2022,CP,Colp_Con,N,1.054151058,0,0,NA,NA,65,95.02218699,1,1
26.1.2022,CP,Colp_Con,N,1.004604995,0,0,NA,NA,180,274.8683252,1,1
26.1.2022,CP,Colp_Con,N,1.093787908,0,0,NA,NA,490,434.5683577,1,1
27.1.2022,CP,Colp_Con,N,1.0865492,0,0,NA,NA,40,59.6538374,1,1
27.1.2022,CP,Colp_Con,N,1.10520459,0,0,NA,NA,110,249.6147561,1,1
27.1.2022,CP,Colp_Con,N,1.041465341,0,0,NA,NA,300,393.2746829,1,1
27.1.2022,CP,Colp_Con,N,1.106759206,0,0,NA,NA,800,769.5244878,1,1
29.1.2022,CP,Colp_Con,N,1.077916826,0,0,NA,NA,25,46.61812195,1,1
29.1.2022,CP,Colp_Con,N,1.071431416,0,0,NA,NA,65,99.26171545,1,1
29.1.2022,CP,Colp_Con,N,1.00495596,0,0,NA,NA,180,270.1447561,1,1
29.1.2022,CP,Colp_Con,N,1.035761659,0,0,NA,NA,490,414.6225447,1,1
30.1.2022,CP,Colp_Con,N,1.085771215,0,0,NA,NA,40,63.77652846,1,1
30.1.2022,CP,Colp_Con,N,1.039375398,0,0,NA,NA,110,216.750065,1,1
30.1.2022,CP,Colp_Con,N,1.115704001,0,0,NA,NA,300,405.1086423,1,1
30.1.2022,CP,Colp_Con,N,1.069308184,0,0,NA,NA,800,744.654813,1,1
