r1_log,r2_log,alpha11,alpha22,alpha12,alpha21,sigma,sigma2,error,r1_log.est,r2_log.est,alpha11.est,alpha12.est,alpha22.est,alpha21.est,sigma.est,sigma2.est,converge,BIC,logLik,strtpt
0.5,-1,0.001,0.001,0.001,5e-04,0.2,0.2,,-0.983995163226121,-1.91654876436464,0.0014540252202115,0.00185322813405272,0.00144789099520403,0.00151230721144475,0.237256749213329,0.425600806164409,0,123.840009866238,-40.5315748102493,380
-2,-0.5,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.02365690193612,-1.87177058908159,0.00142104191782631,0.00181219959423246,0.00187758479249437,0.000939931726830354,0.237426251122588,0.229669371895316,0,11.1930994718005,15.7918803869696,3293
-1,-0.5,5e-04,0.001,0.005,5e-04,0.2,0.2,,-1.0287048708249,-1.89537440654132,0.00146705799699679,0.00180280554015399,0.00183953790721394,0.000869382366606884,0.237116987799226,0.229725373606396,0,11.3628176526485,15.7070212965456,718
-2,-3,0.005,0.001,0.005,0.001,0.2,0.2,,-1.03141253913305,-1.86973987037572,0.00147811942408617,0.0017902926139603,0.00183397714985292,0.000877994831689799,0.237100370976577,0.229226552740625,0,11.4094401439043,15.6837100509177,1637
-0.5,-3,5e-04,0.001,5e-04,0.001,0.2,0.2,,-1.02594825836525,-1.86788464781279,0.00147509210647714,0.00180202899630988,0.00182067042569428,0.000888588031254521,0.236676725850023,0.228971618391184,0,11.3911435078342,15.6928583689528,3271
-2,-0.5,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03128211475047,-1.86917796126443,0.00147727378298704,0.00178291180161063,0.00183371723648591,0.000879475914895515,0.237058645203989,0.229214087207971,0,11.404616504141,15.6861218707994,3965
-0.5,-5,0.001,5e-04,0.001,0.001,0.2,0.2,,-1.08938112253067,-3.46178830270541,0.00136952424638105,0.00173268010485773,1.01887188070013e-05,-0.00242022864988565,0.241972133571437,0.24379957748654,0,33.8246042408931,4.47612800242333,3891
-2,-0.5,5e-04,0.001,5e-04,0.001,0.2,0.2,,-1.03920040192632,-1.84298823368263,0.00146367474312882,0.00178140729226825,0.00182520999807583,0.000910038676262077,0.237888090878089,0.228258338639427,0,11.3595006171245,15.7086798143076,1101
-1,-3,5e-04,0.005,0.001,0.001,0.2,0.2,,-1.03169037262408,-1.86702982227882,0.00147709140242023,0.00179064112064419,0.00184039698302493,0.00088284968498098,0.23709488133293,0.22919653135612,0,11.4033657888747,15.6867472284325,1926
0.5,-3,0.005,5e-04,0.005,0.001,0.2,0.2,,-1.02408021179376,-1.86636944022643,0.00146754655888234,0.00179965510133156,0.00184236050312072,0.00087758775125873,0.236191807618112,0.227744104629976,0,11.3677295602059,15.7045653427669,1576
0.5,-1,0.005,0.005,5e-04,0.001,0.2,0.2,,-1.01902167146153,-1.88738278279394,0.00140021390140827,0.00183298201942872,0.0018325130803901,0.000873847267225539,0.235473747882274,0.22881770349322,0,11.1081976613448,15.8343312921975,3244
0.5,-5,0.005,5e-04,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3876
-1,-1,5e-04,0.005,0.001,0.001,0.2,0.2,,-1.03383936934486,-1.88901608246484,0.00147845938735829,0.00176885314141478,0.00174699656871686,0.000892879120394832,0.236952840606307,0.229828824044318,0,11.4335712183103,15.6716445137147,3466
-0.5,-5,0.001,0.001,0.001,0.005,0.2,0.2,,-1.08449455576968,-3.17968275057375,0.0014202936472537,0.00170118297061956,0.00249940479759487,-0.00149135326743748,0.242083493790214,0.245770630128686,0,31.9702247944969,5.40331772562144,2515
-2,-0.5,0.005,0.005,0.001,5e-04,0.2,0.2,,-1.03318621870186,-1.85796570476022,0.00147439545999214,0.00178958968466499,0.00183929588647524,0.000901148582111818,0.236852969938168,0.228858778454346,0,11.3908139423759,15.6930231516819,941
-0.5,-3,0.005,5e-04,0.001,5e-04,0.2,0.2,,-1.03125577611861,-1.87020553240178,0.00137295792281672,0.00184067968258573,0.00182205414679778,0.000869057879032744,0.237014178185908,0.22922062869543,0,11.0040733666631,15.8863934395383,295
-0.5,-1,0.001,0.001,0.001,0.005,0.2,0.2,,-1.03443859933221,-1.87179755099391,0.0013790147994453,0.00181934224635766,0.00174910110099243,0.000884432827037601,0.235927389674809,0.229066396290239,0,11.0205298225437,15.878165211598,2395
-2,-3,0.001,5e-04,0.005,0.001,0.2,0.2,,-1.02217138028618,-1.87212983972056,0.00146692637811648,0.00179710494782108,0.00182781393368367,0.000810858192793686,0.238130197376463,0.227997972439854,0,11.4152755640385,15.6807923408506,3637
-2,-0.5,5e-04,0.005,0.005,0.001,0.2,0.2,,-1.03140088656116,-1.86806477726381,0.00147808962767099,0.00178974914417724,0.00183110910192063,0.000883123672902114,0.237151475722626,0.229243260813815,0,11.408567521041,15.6841463623494,3725
0.5,-5,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.03128820021817,-1.86924283257858,0.00147825191007404,0.00179053648813872,0.00183295687657673,0.000880607662108976,0.23705966815936,0.229217201005673,0,11.4100588328687,15.6834007064355,372
-2,-3,0.001,5e-04,5e-04,0.005,0.2,0.2,,-1.04197580014067,-1.87159388311938,0.00141537602684709,0.00179618392554156,0.00188752063576832,0.000915692837707596,0.23939890603971,0.228535534615227,0,11.194000216176,15.7914300147819,2069
-0.5,-3,0.001,0.005,0.005,5e-04,0.2,0.2,,-1.03720431080261,-1.87414098926162,0.00145702264051425,0.00183681456429692,0.00178708067132267,0.000849701650882742,0.23665507927471,0.228614296961985,0,11.3164591634011,15.7302005411693,663
-1,-0.5,0.001,5e-04,0.005,0.001,0.2,0.2,,-0.998397660912795,-2.12905658044181,0.00148115401917074,0.00175389999015117,0.00111654235742111,0.000740472927589529,0.233107703340315,0.235459381037837,0,14.4418632919049,14.1674984769174,1566
0.5,-1,0.005,0.001,0.001,5e-04,0.2,0.2,,-1.04458879278324,-10.8466328610292,0.00140846140853373,0.00171762520134554,-4.26865655042142,-6.14924093067303,0.237531692106278,0.247958383834972,0,45.5003327959672,-1.36173627511371,364
0.5,-5,0.005,5e-04,5e-04,0.001,0.2,0.2,,-23.1507875436672,-55.6083559338402,-2.98468561437666,1.49202316182333,6.71759037477954,-9.39186905289621,0.329739586178859,0.253067467248481,0,191.587758575212,-74.4054491647361,3108
-0.5,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-1.01858096570106,-3.42393461090193,0.00143948709235914,0.00182376124832953,0.000587884350980343,-0.00218397680250805,0.239334272968901,0.23831167858346,0,33.356304197336,4.71027802420185,3571
0.5,-5,5e-04,5e-04,5e-04,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2052
-1,-0.5,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.03114968579178,-1.86186406392435,0.00147764700523555,0.00179077051359588,0.00181685792262969,0.000882334720106583,0.237182170124788,0.229366083084001,0,11.4060962285124,15.6853820086137,1246
-0.5,-5,0.005,5e-04,0.001,0.005,0.2,0.2,,-1.03094632666539,-1.86883359733836,0.00147755202776223,0.00178980959759006,0.00183579458751214,0.00088067904731396,0.237053463607031,0.229201819757715,0,11.4055645842828,15.6856478307285,2851
0.5,-0.5,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03308177240794,-1.87080696297814,0.00147667891041515,0.00178992579408809,0.00183923761866081,0.000872671448384401,0.237119771223102,0.229419035099256,0,11.4013142495595,15.6877729980901,4064
-2,-3,5e-04,5e-04,0.005,0.005,0.2,0.2,,-1.02800126691299,-1.91333823918465,0.00147085278520291,0.00182229547358515,0.00186137804054215,0.000866341471535396,0.23668613140441,0.230163553602415,0,11.4688034442346,15.6540284007526,2565
-0.5,-5,0.001,0.005,0.001,0.001,0.2,0.2,,-1.03681543990697,-1.90672833346554,0.00139693467405762,0.00179789774922029,0.00175432369371522,0.000856078266709684,0.236940156326084,0.229484175472024,0,11.0764062626646,15.8502269915376,3507
-2,-0.5,0.005,0.005,0.001,0.001,0.2,0.2,,-1.03851489034276,-1.87826724483394,0.00146775571229292,0.00179474446472248,0.00178574246667029,0.000879263956207973,0.238140953685787,0.230140347153763,0,11.3564425292093,15.7102088582652,4013
0.5,-3,0.001,0.005,0.001,0.005,0.2,0.2,,-1.01712996142716,-3.24834995940171,0.00143186710240867,0.00187246242217279,0.00062137040525141,-0.000918006870684297,0.237454295978941,0.238953400085833,0,31.399451157711,5.68870454401439,2968
-2,-5,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.03187363135391,-1.8579288243346,0.00147642076632186,0.00179390632482339,0.00184333143211736,0.000891261070193993,0.237127902093527,0.228953973911262,0,11.403902960688,15.6864786425259,369
0.5,-5,0.001,0.001,0.001,0.005,0.2,0.2,,-1.04491578445077,-6.11102657333051,0.0014794686889744,0.00173862872393492,-0.034366385771657,-0.0530124012617456,0.237794916472746,0.247329836168133,0,44.8688532376807,-1.04599649597045,3060
-1,-0.5,5e-04,0.001,0.001,5e-04,0.2,0.2,,-1.03130906931322,-1.8691789039827,0.00147820265347939,0.00179046688763242,0.00183200101988557,0.000881084468562026,0.237064740697757,0.22922140023531,0,11.4094624658007,15.6836988899695,846
0.5,-1,5e-04,0.001,5e-04,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,204
-1,-5,0.001,0.001,0.005,0.005,0.2,0.2,,-1.04233528172003,-6.31507144405257,0.00144325482374776,0.00168262897334553,-0.0454211913364879,-0.0675215229497643,0.237464648548484,0.248034111820358,0,44.9439397957255,-1.08353977499286,2802
0.5,-1,0.001,0.005,0.005,5e-04,0.2,0.2,,-1.03207529670983,-1.86908501448485,0.00147773731678325,0.00178943803107492,0.00182802434761608,0.00087968468057298,0.237107709447432,0.229208909097618,0,11.4053545564657,15.685752844637,700
-1,-0.5,0.001,5e-04,0.001,5e-04,0.2,0.2,,-1.03149072461734,-1.8739123311875,0.00147502006302542,0.00179166468574146,0.00184434735191899,0.000895246904765134,0.236755764400605,0.229410111268897,0,11.395382975376,15.6907386351819,286
-2,-0.5,5e-04,5e-04,0.001,0.005,0.2,0.2,,-16.3313348006995,-1.90779069341221,-0.046333752551469,-0.0242958720371044,0.00172496748289341,0.000852715847545009,0.329736244051091,0.229237047177646,0,149.972262255401,-53.5977010048308,2317
-1,-0.5,0.001,0.005,5e-04,0.001,0.2,0.2,,-1.03374751829484,-1.87825477375735,0.00147081734224124,0.00179952017519075,0.00178232551488033,0.000868279384365139,0.237824108801633,0.229224107550443,0,11.362330794223,15.7072647257584,3262
-2,-5,0.001,0.001,0.001,0.005,0.2,0.2,,-1.04641317248832,-3.47305850778601,0.00145818472219997,0.00167895566626444,0.000722198156760942,-0.00346959924170271,0.24437678365711,0.242318966582597,0,34.7766001430545,4.00013005134263,2897
-0.5,-3,0.001,0.001,0.001,0.001,0.2,0.2,,-1.02372992687064,-1.88148216831734,0.00146269894139784,0.0017923520610318,0.00179500088526852,0.000844805919781866,0.235625682136892,0.229375105711588,0,11.3398473179956,15.7185064638721,2039
-2,-1,0.001,0.001,0.005,0.005,0.2,0.2,,-1.04599321931191,-1.9255350492338,0.00138405452964986,0.00178246375636661,0.00172639506207646,0.000880468626535795,0.250595781301275,0.228169325782467,0,12.4459530497417,15.165453597999,2681
-0.5,-3,0.001,0.001,0.001,0.001,0.2,0.2,,-1.02372992687064,-1.88148216831734,0.00146269894139784,0.0017923520610318,0.00179500088526852,0.000844805919781866,0.235625682136892,0.229375105711588,0,11.3398473179956,15.7185064638721,1367
0.5,-3,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.02982955168088,-1.87407862585297,0.00147756834010175,0.00179277452261402,0.00182127129316085,0.000882332440974499,0.237071507476669,0.22928637141611,0,11.4038092611271,15.6865254923063,1016
-1,-3,0.001,0.005,0.001,0.001,0.2,0.2,,-1.03329895006788,-1.8694676420239,0.00146750438417006,0.00178345088322473,0.00180738628945666,0.000856247874737334,0.237728082838592,0.22957883215407,0,11.3445912280393,15.7161345088502,3478
-1,-1,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.03121540916228,-1.87429779777476,0.00147756885264505,0.00179127617658306,0.00182882913705512,0.000901095073920134,0.237110967894738,0.229359161114181,0,11.4108833207431,15.6829884624983,1242
-1,-0.5,5e-04,0.001,0.005,0.005,0.2,0.2,,-1.02674048375635,-1.86746711329176,0.00147538516982852,0.00179384541373748,0.00183100988611223,0.000860576303610418,0.236649354984312,0.229154488150069,0,11.3986804159771,15.6890899148813,2638
-2,-5,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.03144529394724,-1.86820337880082,0.0014779851533575,0.00178768652507217,0.0018353795879175,0.000882398785201972,0.237059073364626,0.229200057009876,0,11.4089924061187,15.6839339198105,3185
-1,-0.5,0.005,0.001,0.005,0.005,0.2,0.2,,-1.0313676548114,-1.8693803756124,0.00147795424702919,0.00179040450203702,0.00182972844468351,0.000880552116467128,0.237102031873837,0.229211099526536,0,11.4071179018161,15.6848711719618,2798
-0.5,-1,0.001,0.005,0.005,0.001,0.2,0.2,,-1.03399146336011,-1.86519536403526,0.00147592041721278,0.00178162343753937,0.00185210533570116,0.000887797203523467,0.237248134510429,0.229252498352074,0,11.4028107473118,15.687024749214,1691
0.5,-5,5e-04,0.005,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,644
-0.5,-0.5,5e-04,0.005,0.005,0.005,0.2,0.2,,-1.03152713289856,-1.87078028569678,0.0014488802451598,0.00175241251903427,0.00183358572996606,0.000982401213958234,0.237185902731518,0.229112714579377,0,11.3976602470096,15.6895999993651,2703
0.5,-3,0.005,5e-04,0.001,5e-04,0.2,0.2,,-1.03229635528631,-1.88050154097179,0.00147585725719265,0.00179185597226656,0.00180605197984371,0.000856714680400567,0.23724494652627,0.229374585554163,0,11.3964921610029,15.6901840423684,808
0.5,-3,0.005,0.001,0.001,0.001,0.2,0.2,,-1.09052450511921,-2.66900955757852,0.00144007018727393,0.00175998245585513,0.000814624603510413,0.00011641789387706,0.242109059627734,0.239803109529605,0,22.7960235496505,9.9904183480446,4072
-2,-5,0.005,0.001,0.001,0.001,0.2,0.2,,-1.03137304804603,-1.8690456368419,0.00147799902393112,0.00179072337813998,0.00183862054466725,0.000880570279800746,0.237055525336846,0.229230097313133,0,11.4095597202297,15.683650262755,3553
0.5,-0.5,0.001,0.001,0.005,0.001,0.2,0.2,,-1.03225631621327,-1.86751013517831,0.00142383398890221,0.00177518170995627,0.00186959846502721,0.000967214189717466,0.237154146469719,0.229150199500892,0,11.2561254570562,15.7603673943418,3808
-1,-3,5e-04,0.001,0.001,0.005,0.2,0.2,,-1.04312315164818,-1.85170247349858,0.00143864770111879,0.00185392263904165,0.00181479416742229,0.000889962493801809,0.235991214878597,0.228950351488198,0,11.2557693575559,15.7605454440919,2502
-1,-1,0.005,5e-04,0.001,0.001,0.2,0.2,,-1.03253787679094,-1.87308475649812,0.0014756914797647,0.0017958884221742,0.00182720452666119,0.000911854271410724,0.237475829874375,0.229441197247603,0,11.4038169466771,15.6865216495313,3882
-2,-5,0.001,5e-04,0.005,0.005,0.2,0.2,,-1.03159139958296,-1.87209337103961,0.0014762514694516,0.00178951507666002,0.00181759755489553,0.000879843512896188,0.237739693248359,0.229910619714076,0,11.3999214660357,15.688469389852,2577
0.5,-5,0.001,0.005,0.001,5e-04,0.2,0.2,,-0.864428281611346,-1.75548674201981,0.0015140852972202,0.00193477060930212,0.00189498719887397,0.00105173175533709,0.228802522509663,0.246263290730417,0,20.6346212926593,11.0711194765402,436
-2,-5,0.001,5e-04,0.001,5e-04,0.2,0.2,,-1.02287789997237,-1.87905008716182,0.00139279354946177,0.00184585349723894,0.00185884340425652,0.000902856086567913,0.236561455066452,0.230263336784427,0,11.0859970956364,15.8454315750517,785
-1,-0.5,5e-04,5e-04,0.001,5e-04,0.2,0.2,,-1.03142314404295,-1.87058449674701,0.00147775567411235,0.00179038117329724,0.00182724551004091,0.000886975446810039,0.237013132463759,0.229270414436496,0,11.4054987936045,15.6856807260676,782
-0.5,-1,0.005,5e-04,0.001,0.001,0.2,0.2,,-1.03126340150889,-1.87469534924621,0.00147473672001817,0.0017982940545213,0.00183742592634528,0.000871154219997376,0.237130207865336,0.229239770025777,0,11.3866970285305,15.6950816086046,1323
-1,-3,0.001,0.005,0.001,5e-04,0.2,0.2,,-1.033898359263,-1.87979225962506,0.00145747420231228,0.00173987860450804,0.00185653272015138,0.000901256598911893,0.237361842261263,0.229245705004182,0,11.3672071900301,15.7048265278548,438
-1,-3,0.001,5e-04,0.005,0.001,0.2,0.2,,-1.04077672974421,-1.87694874285604,0.00145903689870826,0.00180229636216826,0.00179170376942601,0.000899506921821572,0.236315331707689,0.229285523832485,0,11.2966917251645,15.7400842602876,3606
-1,-3,0.001,0.001,5e-04,5e-04,0.2,0.2,,-1.04979983998359,-1.89760252783098,0.00141547753295773,0.00180952779149547,0.00182957802626814,0.000834194529264425,0.236957731946357,0.230903834059195,0,11.1625521417579,15.8071540519909,246
-0.5,-5,0.005,0.005,0.005,0.005,0.2,0.2,,-1.03532081183488,-1.87899736770362,0.0014741531673239,0.00179070237672755,0.00184861340739963,0.000870872677444912,0.23741316222043,0.229224913295659,0,11.3918394863539,15.6925103796929,2723
0.5,-0.5,0.005,0.005,0.005,0.005,0.2,0.2,,-17.3346840009789,-1.90364430538142,-0.396165123388195,-0.388212069317487,0.00172838862983857,0.000855572196313197,0.329735393897045,0.229188182606504,0,149.972450954086,-53.597795354173,2736
-0.5,-1,5e-04,0.005,0.001,0.005,0.2,0.2,,-1.03163802282721,-1.86965204914008,0.00147653940614748,0.00178410721434509,0.00183582391062132,0.00089539507116768,0.237100564627266,0.229247585963724,0,11.4017942869419,15.6875329793989,2955
-2,-5,5e-04,0.005,0.005,5e-04,0.2,0.2,,-1.04645888780457,-6.03715684339325,0.00147933740425219,0.00173319049270692,-0.0338151386385727,-0.0526500063614981,0.237835766963411,0.247080281605669,0,44.8438568024065,-1.03349827833338,641
-1,-3,0.005,5e-04,0.001,0.005,0.2,0.2,,-1.03096406525073,-1.85880466464776,0.00137460147018128,0.00184639614028854,0.00182330375270142,0.000883985748590899,0.236956160087264,0.229135303985245,0,11.0109218197713,15.8829692129842,2854
-0.5,-0.5,0.005,0.001,5e-04,5e-04,0.2,0.2,,-1.03535442435803,-1.84423310619419,0.00138205426182726,0.00183738446973988,0.00182188793546674,0.000920964510987089,0.236491722172826,0.229717765660946,0,11.0411608323169,15.8678497067114,111
-0.5,-5,0.005,5e-04,0.001,0.001,0.2,0.2,,-1.06694850252838,-4.83555972955159,0.0014234585198796,0.00178991496939408,-0.00921440032461556,-0.0117159964811505,0.236987600288072,0.24844528476474,0,42.4309471064738,0.172956569632987,1315
-2,-3,5e-04,0.001,0.001,5e-04,0.2,0.2,,-1.03147975343903,-1.86565063801983,0.00147856048629413,0.00177986072311554,0.00184783360145738,0.000878431561362788,0.236907600348113,0.22937135513085,0,11.4204234862343,15.6782183797527,965
0.5,-5,0.001,0.001,5e-04,0.005,0.2,0.2,,-1.03145300790849,-1.86931618150817,0.00147795215734531,0.0017907419165919,0.00183457296216822,0.000887668414897523,0.237071213067721,0.229206385869558,0,11.4086125864809,15.6841238296294,2132
-0.5,-1,0.001,0.001,5e-04,0.005,0.2,0.2,,-1.03638311281989,-1.86756167927086,0.00143463893005705,0.00180518118868597,0.00193835909147161,0.000848385715143486,0.235558799975873,0.229467501688452,0,11.2199038710874,15.7784781873262,2139
-2,-5,0.001,0.005,0.001,0.005,0.2,0.2,,-1.03052322951199,-1.8662698408058,0.00147114331380122,0.00177859084972535,0.0018431139170433,0.000886029527279109,0.237794690695077,0.229360272889558,0,11.3717434229079,15.7025584114159,2449
0.5,-0.5,0.005,0.005,0.001,0.001,0.2,0.2,,-1.07406515324686,-1.915258315332,0.00136965119643316,0.00178433430085861,0.00188084436174652,0.000849711735126728,0.242368980356832,0.230838997528323,0,11.5722960967664,15.6022820744867,4016
-0.5,-1,0.005,0.001,5e-04,0.001,0.2,0.2,,-1.04176916426482,-1.88842467452821,0.00143047363591088,0.00176751886966167,0.00183355116301553,0.00096391512498868,0.236625433051244,0.230990118270108,0,11.3229088458725,15.7269756999336,1131
-0.5,-3,0.005,0.005,0.005,0.001,0.2,0.2,,-1.04464486794331,-8.90168200987964,0.0014643502009945,0.00169803171474322,-0.607896139809677,-0.881368368078033,0.237841365197146,0.247916200228323,0,45.676520594328,-1.44983017429413,1703
0.5,-1,0.001,0.005,0.001,0.005,0.2,0.2,,-1.04931983580657,-16.7265178849296,0.00142256599817031,0.00177490444697435,0.00326752597081896,0.00221722323321438,0.240029118016684,0.254212290544204,0,53.7694665993924,-5.49630317682634,2492
-0.5,-5,0.001,0.005,5e-04,0.001,0.2,0.2,,-1.05230473148124,-5.61943022093587,0.00146567175148849,0.00172906154073586,-0.0232685426956958,-0.0363584161559257,0.239138336441049,0.24704995581507,0,44.3927805258285,-0.807960140044369,3219
-1,-3,0.001,0.001,0.005,5e-04,0.2,0.2,,-1.03195953900138,-1.8696268359737,0.00139358007583313,0.00177967032926674,0.00187856685225254,0.000867478540115527,0.236957942387722,0.229236713791696,0,11.0910088917994,15.8429256769702,598
-2,-0.5,0.005,0.005,0.001,5e-04,0.2,0.2,,-1.03318621870186,-1.85796570476022,0.00147439545999214,0.00178958968466499,0.00183929588647524,0.000901148582111818,0.236852969938168,0.228858778454346,0,11.3908139423759,15.6930231516819,429
0.5,-5,5e-04,0.001,0.001,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,964
-2,-5,5e-04,0.001,0.001,5e-04,0.2,0.2,,-1.04113753143616,-1.83871617456645,0.00145267276201239,0.00180678941497972,0.0018664213750731,0.000908053204539863,0.237128524702321,0.230156431453842,0,11.3058757334681,15.7354922561358,961
-1,-5,5e-04,0.005,0.001,0.001,0.2,0.2,,-1.02495707175413,-4.05798132676142,0.00145577475535381,0.00167110770886273,-0.00401758639817258,-0.00303910274085316,0.244370363147451,0.247001766047574,0,39.838709711019,1.46907526736039,1922
-2,-1,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03106086143905,-1.81843701236323,0.00147415892055708,0.00177846001319798,0.00186821729436374,0.000993199268527529,0.236380558105037,0.227851159062443,0,11.5797041951395,15.5985780253001,1497
-1,-3,5e-04,0.001,0.005,0.001,0.2,0.2,,-1.02811319861799,-1.86385199535831,0.0014766020942145,0.00178726942193203,0.00182100491332358,0.000876419812463736,0.237415746239988,0.229183450726588,0,11.4017623401737,15.687548952783,1606
-2,-0.5,0.001,0.005,0.001,0.005,0.2,0.2,,-1.02887603085686,-1.85883487435154,0.00140047947873283,0.00181544151375237,0.00184854125665098,0.000809097110110955,0.236843273587351,0.228734646436936,0,11.1046825571662,15.8360888442868,2493
-2,-5,5e-04,5e-04,5e-04,0.001,0.2,0.2,,-1.0311612351083,-1.86922986835777,0.00147797382443903,0.00179029118982219,0.00183483842767856,0.000874526943901626,0.237148846417162,0.22935412795805,0,11.4091309085391,15.6838646686003,3073
-0.5,-0.5,0.005,0.005,0.001,0.005,0.2,0.2,,-1.03665729193858,-1.89048200113362,0.00138454535616716,0.00179052172525846,0.00182279991260704,0.000845640732162616,0.237521863272909,0.229540973125021,0,11.0537505645149,15.8615548406124,2479
0.5,-3,0.005,0.001,0.005,5e-04,0.2,0.2,non-finite finite-difference value [3],,,,,,,,,,,,616
0.5,-3,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.02982955168088,-1.87407862585297,0.00147756834010175,0.00179277452261402,0.00182127129316085,0.000882332440974499,0.237071507476669,0.22928637141611,0,11.4038092611271,15.6865254923063,984
-1,-0.5,5e-04,0.001,5e-04,0.001,0.2,0.2,,-0.953242335065589,-1.34059918014931,0.00145180506370813,0.00185975859118674,0.00217341136605998,0.00114972297697442,0.232865151687882,0.221543243382336,0,31.1953761236551,5.79074206104233,1230
-0.5,-1,0.005,5e-04,0.001,0.001,0.2,0.2,,-1.03126340150889,-1.87469534924621,0.00147473672001817,0.0017982940545213,0.00183742592634528,0.000871154219997376,0.237130207865336,0.229239770025777,0,11.3866970285305,15.6950816086046,3371
0.5,-5,0.001,5e-04,0.005,0.005,0.2,0.2,,-1.03207559017785,-7.84304737776075,0.0014477830076549,0.0017263692329511,-0.221115072931868,-0.317843466674062,0.236792817976475,0.2480655853727,0,45.5201220287238,-1.37163089149201,2612
-1,-0.5,0.005,0.001,0.001,0.001,0.2,0.2,,-1.04386927583848,-1.88024974759565,0.00146427466477564,0.00177655432228249,0.00179126871398512,0.000882254280087053,0.239020956140482,0.228729459761889,0,11.3661639923877,15.705348126676,4078
-2,-0.5,0.001,0.001,0.005,5e-04,0.2,0.2,,-1.02725134566627,-2.13309260029366,0.00145485716979461,0.00176798252708256,0.00145892212745702,0.000533931215534913,0.237892498332311,0.234119673379189,0,13.4964529771039,14.6402036343179,605
-1,-1,0.001,0.001,0.001,0.001,0.2,0.2,,-1.029901918742,-1.86877441381018,0.00147718748078785,0.00179149772459623,0.00185234190112119,0.000885743145195639,0.237127154160368,0.229361416777104,0,11.4088765677324,15.6839918390037,1882
-0.5,-3,5e-04,0.001,0.005,5e-04,0.2,0.2,,-1.02272742187566,-1.87151567672937,0.00140128928878592,0.00182156459605954,0.00178201143569249,0.000885763754096919,0.23718597620256,0.231009881491676,0,11.0883925987502,15.8442338234948,711
-0.5,-5,0.001,0.001,0.005,5e-04,0.2,0.2,,-1.03298247803127,-1.86999874768231,0.00147589995315887,0.00179283538245455,0.0018686188561834,0.000859531490364658,0.236865005576315,0.229313784645642,0,11.407942270742,15.6844589874989,627
-1,-1,0.005,5e-04,5e-04,5e-04,0.2,0.2,,-1.04038869846386,-1.86319138868309,0.00146254285620361,0.00179037563008749,0.0018235067706232,0.000849545857992405,0.237680867319904,0.228882955969682,0,11.3313501756497,15.722755035045,42
-2,-1,0.005,5e-04,0.001,5e-04,0.2,0.2,,-1.03180209938643,-1.89830021059094,0.001458605438325,0.00177561776088979,0.00181986006601071,0.000859132318071648,0.238343056122071,0.230175987186581,0,11.3331186251335,15.7218708103031,297
-0.5,-3,5e-04,5e-04,0.001,0.005,0.2,0.2,,-0.664153516244336,-2.80697914808986,0.00163658609507536,0.00195434594764487,-7.35690496350181e-05,0.00140932495522166,0.207839498531065,0.238443016247868,0,84.5393953133747,-20.8812675338175,2823
-2,-1,0.001,0.001,0.005,5e-04,0.2,0.2,,-1.0325895843621,-1.87214480045008,0.00145455964708532,0.00185563634162906,0.00181131105913325,0.000874274694735732,0.235932867863105,0.229768701407374,0,11.3155547631251,15.7306527413073,729
0.5,-5,0.001,5e-04,5e-04,0.001,0.2,0.2,,-1.02513962896156,-4.49345655415806,0.00141082730906561,0.00179215974578911,-0.0041779898276316,-0.00857557527088974,0.237312756305514,0.245268684847484,0,41.0172387569158,0.879810744411955,1044
0.5,-5,0.001,0.001,0.005,5e-04,0.2,0.2,,-1.0450402575635,-8.32350015252293,0.00143821530568428,0.00180883142068273,-0.326541212230312,-0.494439742222789,0.237959715248393,0.247970140212894,0,45.5004968115439,-1.36181828290206,628
-2,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-0.996512286229479,-3.28789707617179,0.00145789788022755,0.00178708861242009,-0.00285978910125198,0.000124387656027106,0.236040936638572,0.241976849571253,0,34.5096279907473,4.13361612749623,3569
-2,-3,5e-04,0.001,0.001,0.001,0.2,0.2,,-1.03335691907829,-1.88436381182356,0.00147249189020808,0.00179575217400987,0.00180606597991863,0.000883162890235517,0.236877729921591,0.229792767764477,0,11.3755860628263,15.7006370914567,1989
0.5,-3,0.005,0.005,0.005,5e-04,0.2,0.2,,-1.03235847863895,-12.5217234989279,0.0014619934508854,0.00174688591994853,-13.2345327966785,-36.0536646888787,0.236544127720619,0.249017914049437,0,45.902639073426,-1.56288941384311,680
